nama_dataset,nama_video_mentah,jenis_latihan,camera_view,frame_temporal_idx,status_v1,status_v2,transisi,alasan_v2
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,21,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.3° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,22,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,23,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 170.9° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,24,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 168.8° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,25,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 166.2° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,26,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 161.3° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,27,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 157.8° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,28,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 154.0° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,29,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 146.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,30,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 141.3° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,31,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 135.2° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,32,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 132.8° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,33,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 136.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,34,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 131.2° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,35,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 126.6° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,36,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 121.5° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,37,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 116.6° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,38,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 112.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,39,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 111.3° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,40,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 107.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,41,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 102.3° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,42,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 102.9° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,43,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 103.4° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,44,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 106.2° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,45,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 110.2° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,46,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 119.5° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,47,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 129.4° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,48,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 132.2° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,49,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 133.2° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,50,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 130.0° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,51,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 135.0° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,52,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 140.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,53,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 152.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,54,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 157.2° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,55,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 163.4° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,56,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 169.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,57,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.9° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,58,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 174.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,59,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 175.0° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,60,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 174.4° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,61,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 174.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,62,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 173.5° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_076,primer_benchpress_frontal_subjek02_rep26.mp4,benchpress,Primer Frontal,63,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 173.6° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,0,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.9° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,1,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,2,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.6° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,3,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.5° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,4,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.8° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,5,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.6° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,6,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.9° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,7,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.9° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,8,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.9° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,9,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.6° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,10,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 173.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,11,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 173.5° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,12,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 173.5° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,13,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 173.4° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,14,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 173.3° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,15,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 173.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,16,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.6° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,17,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,18,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,19,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.5° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,20,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 172.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,21,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 171.3° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,22,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 170.5° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,23,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 168.6° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_077,primer_benchpress_frontal_subjek02_rep27.mp4,benchpress,Primer Frontal,24,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 166.0° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
